-0.410922074007430	0.910493376901791	0.0463126301499514	1.06005519478265
0.0529923625414505	0.0745685459776862	-0.995806879602189	2.39561281814897
-0.910129034041716	-0.406744812589845	-0.0788910566892383	0.660096337440625
0	0	0	1
-0.575650784038786	0.815184315696486	0.0640367572413145	1.07550638975145
0.0137416218232901	0.0879468967078232	-0.996030376639754	1.92504150403894
-0.817580175068596	-0.572485698338322	-0.0618286546262152	0.507209654645300
0	0	0	1
0.243109571810495	0.969595418019736	-0.0279725123871782	1.09881668955553
-0.133033397267473	0.00476294755037612	-0.991100110756783	2.17629578936697
-0.960832894579277	0.244667201900388	0.130146490573669	0.327582473330758
0	0	0	1
-0.0536618662959065	0.998491963647257	0.0115845862025665	1.01966866876689
0.129383655533383	0.0184560241161056	-0.991422838578296	2.24713474508527
-0.990141542299110	-0.0517027436957670	-0.130178924975860	0.466374301843195
0	0	0	1
0.646958657367820	0.759916395446277	0.0630203743940494	1.10501574438691
0.0420530515862139	0.0469636414295115	-0.998011000558595	1.85182019316072
-0.761364588426015	0.648322056015079	-0.00157326897457153	0.660758466684685
0	0	0	1
0.578265901613117	0.815602484002651	0.0200283579026114	1.01269324462792
0.104316602291634	-0.0495687601570366	-0.993308101498635	2.35745361264474
-0.809151774093030	0.576485495138603	-0.113744803735827	0.554300774294498
0	0	0	1
0.700388893542762	0.709019295277508	0.0821403477356378	1.05517837628879
0.113590520951017	0.00289247644838986	-0.993523440654559	2.24656144760086
-0.704664878755868	0.705183148199233	-0.0785120127356086	0.670449000211334
0	0	0	1
-0.486738683153860	0.873271170897507	-0.0219753589491318	0.959635988964669
0.0110775764310502	-0.0189839830975948	-0.999758418662311	2.27802679778808
-0.873477384722730	-0.486864529890038	-0.000433489206711335	0.810489484325275
0	0	0	1
-0.308767573054262	0.950858632381774	0.0230314362392817	1.03848181684089
0.174074442513335	0.0802988110558918	-0.981453100971555	1.92813575094741
-0.935072550283588	-0.299031707629932	-0.190313855349720	0.832776847176773
0	0	0	1
0.675438972804512	0.731044642869955	-0.0967260262180031	1.01471959764139
-0.0613741481212811	-0.0749836115274452	-0.995294263996678	2.30706784050842
-0.734857406548490	0.678197012772426	-0.00577961135250053	0.470176574613775
0	0	0	1
-0.0545656769843829	0.973333563304275	0.222810146628555	0.854287359983997
-0.131287345481050	0.214211779168452	-0.967924039675648	2.30766385123680
-0.989841512471454	-0.0820675831914670	0.116097769045475	0.340581820414101
0	0	0	1
-0.730966951832032	0.650860155050687	0.205105762709838	0.871197792002641
-0.206751038777158	0.0752115146186095	-0.975498455167071	1.95814172318748
-0.650339390852158	-0.755462961789769	0.0795888815719562	0.297654077078674
0	0	0	1
-0.302133704036094	0.951200995803567	0.0627047882360926	1.07959494640268
-0.0209379444331492	0.0591412356279853	-0.998030017951018	2.28952860747761
-0.953035585572934	-0.302851415434530	0.00204763301333670	0.733134931085984
0	0	0	1
0.661886912907608	0.749083755084021	0.0279149134130627	1.07935525987070
0.0323534050524911	0.00865718639433114	-0.999438997790882	1.65458830544376
-0.748905182051204	0.662418735387939	-0.0185053317694647	0.489851003009679
0	0	0	1
0.291009160148534	0.954932928734707	-0.0584531464319842	1.04609959822076
-0.0416671078316186	-0.0483890935644562	-0.997959091220156	2.30527198012090
-0.955812492508124	0.292850810554051	0.0257076238350112	0.232505028850157
0	0	0	1
-0.445503876646336	0.894851229794925	0.0277050975020151	1.10097534052513
0.0368848599328465	0.0492650926048913	-0.998104432290713	1.81647461693834
