0.00000 1.00000 0.00000 1.00000 
-1.00000 0.00000 0.00000 3.50000 
0.00000 0.00000 1.00000 -1.00000 
0	0	0	1
1	0	0	0.2
0	1	0	0
0	0	1	0.68
0	0	0	1
1	0	0	0
0	1	0	0
0	0	1	0.89
0	0	0	1
1	0	0	-0.3
0	1	0	0
0	0	1	0.15
0	0	0	1
1	0	0	1.18
0	1	0	0
0	0	1	0
0	0	0	1
1	0	0	0.14
0	1	0	0
0	0	1	0
0	0	0	1
0	0	1	0.19
0	1	0	0.0
-1	0	0	0.0
0.0000000	0.0000000	0.0000000	1.0000000
